"source","scenario","scenario_geography","sector","technology","indicator","units","year","value"
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",1990,9.99999974737875e-05
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2000,9.99999974737875e-05
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2010,9.99999974737875e-05
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2015,9.99999974737875e-05
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2020,0.00344413588754833
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2030,0.00358641776256263
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2040,0.00359022244811058
"GECO2021","CurPol","SaudiArabia","Power","HydroCap","Capacity","MW",2050,0.00357860396616161
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2020,254.545669555664
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2030,1527.27294921875
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2040,2800.00024414062
"GECO2021","CurPol","SaudiArabia","Power","NuclearCap","Capacity","MW",2050,2253.5625
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",1990,12918
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2000,17650
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2010,32829
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2015,45341
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2020,45040.85546875
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2030,37087.53125
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2040,34923.76171875
"GECO2021","CurPol","SaudiArabia","Power","OilCap","Capacity","MW",2050,33355.4140625
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",1990,0.00185312500455837
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2000,0.001853125002782
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2010,1.99990000000483
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2015,23.9998999999997
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2020,19620.1085011982
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2030,54140.5802980032
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2040,81833.5028750809
"GECO2021","CurPol","SaudiArabia","Power","RenewablesCap","Capacity","MW",2050,108226.524126934
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",1990,0.000299999992421363
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2000,0.000299999992421363
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2010,0.000299999992421363
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2015,0.000299999992421363
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2020,0.000941176433116197
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2030,2.38303992629517
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2040,89.4271624088287
"GECO2021","NDC-LTS","SaudiArabia","Power","CoalCap","Capacity","MW",2050,240.798662185669
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",1990,11141.0001
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2000,13428.0001
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2010,27020.0001
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2015,36238.0001
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2020,44049.8907361111
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2030,39317.1680798611
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2040,34260.7375793457
"GECO2021","NDC-LTS","SaudiArabia","Power","GasCap","Capacity","MW",2050,29798.8705444336
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",1990,9.99999974737875e-05
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2000,9.99999974737875e-05
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2010,9.99999974737875e-05
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2015,9.99999974737875e-05
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2020,0.00344413588754833
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2030,0.00358645175583661
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2040,145.943099975586
"GECO2021","NDC-LTS","SaudiArabia","Power","HydroCap","Capacity","MW",2050,192.818496704102
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",1990,0.000199999994947575
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2000,0.000199999994947575
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2010,0.000199999994947575
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2015,0.000199999994947575
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2020,254.545669555664
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2030,1527.27294921875
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2040,2800.00024414062
"GECO2021","NDC-LTS","SaudiArabia","Power","NuclearCap","Capacity","MW",2050,5473.41259765625
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",1990,12918
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2000,17650
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2010,32829
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2015,45341
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2020,45040.85546875
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2030,37087.53125
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2040,35017.30078125
"GECO2021","NDC-LTS","SaudiArabia","Power","OilCap","Capacity","MW",2050,23590.62890625
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",1990,0.00185312500455837
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2000,0.001853125002782
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2010,1.99990000000483
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2015,23.9998999999997
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2020,19620.1104543232
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2030,57494.0419492194
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2040,126283.262695312
"GECO2021","NDC-LTS","SaudiArabia","Power","RenewablesCap","Capacity","MW",2050,238536.866722107
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",1990,3700.0002
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2000,14123.0002
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2010,28056.0002
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2015,30205.0002
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2020,36477.5939852941
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2030,18461.0939852941
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2040,2378.40154266357
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2050,1304.64755630493
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",1990,2550.0001
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2000,12794.420021875
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2010,19987.66025625
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2015,28899.69150625
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2020,42197.7227673611
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2030,38802.7266736111
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2040,40733.3442382812
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2050,53870.6057128906
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",1990,2340.0400390625
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2000,3148.6640625
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2010,5524.5400390625
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2015,6471
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2020,6677.55712890625
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2030,6533.80908203125
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2040,6098.38037109375
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2050,5516.9208984375
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",1990,7615.68310546875
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2000,13715.6826171875
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2010,17715.68359375
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2015,21716
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2020,23203.59375
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2030,24251.044921875
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2040,35376.79296875
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2050,34135.51171875
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",1990,3662.30004882813
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2000,4490
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2010,4478.60009765625
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2015,2950
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2020,3884.77954101563
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2030,3692.67578125
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2040,3277.23291015625
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2050,3329.15869140625
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",1990,1.47124726561763
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2000,609.75759874115
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2010,1581.68943105468
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2015,6731.00400624999
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2020,18076.2341264361
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2030,130558.653926241
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2040,296670.272735596
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2050,443379.565734863
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",1990,3700.0002
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2000,14123.0002
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2010,28056.0002
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2015,30205.0002
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2020,37159.1682040441
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2030,32484.4533602941
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2040,35462.7072665441
"GECO2021","CurPol","SouthKorea","Power","CoalCap","Capacity","MW",2050,23211.5920321691
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",1990,2550.0001
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2000,12794.420021875
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2010,19987.66025625
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2015,28899.69150625
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2020,42170.5274548611
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2030,48147.5235486111
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2040,59367.8946423611
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2050,75677.5235486111
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",1990,2340.0400390625
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2000,3148.6640625
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2010,5524.5400390625
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2015,6471
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2020,6677.55712890625
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2030,6533.80908203125
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2040,6098.38037109375
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2050,5516.9208984375
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",1990,7615.68310546875
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2000,13715.6826171875
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2010,17715.68359375
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2015,21716
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2020,23203.59375
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2030,22561.48046875
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2040,14962.3779296875
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2050,14864.1162109375
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",1990,3662.30004882813
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2000,4490
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2010,4478.60009765625
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2015,2950
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2020,3891.52783203125
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2030,3244.28125
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2040,3180.52563476563
"GECO2021","CurPol","SouthKorea","Power","OilCap","Capacity","MW",2050,3264.58227539062
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",1990,1.47124726561763
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2000,609.75759874115
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2010,1581.68943105468
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2015,6731.00400624999
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2020,17935.537593233
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2030,96832.8843949908
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2040,184916.0364946
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2050,280541.163936006
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",1990,3700.0002
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2000,14123.0002
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2010,28056.0002
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2015,30205.0002
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2020,36477.5939852941
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2030,20815.3478915441
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2040,12453.1656088829
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2050,11735.803665638
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",1990,2550.0001
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2000,12794.420021875
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2010,19987.66025625
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2015,28899.69150625
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2020,42028.2188611111
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2030,41115.7383923611
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2040,37286.6502685547
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2050,40326.7108154297
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",1990,2340.0400390625
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2000,3148.6640625
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2010,5524.5400390625
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2015,6471
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2020,6677.55712890625
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2030,6533.80908203125
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2040,6098.38037109375
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2050,5516.9208984375
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",1990,7615.68310546875
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2000,13715.6826171875
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2010,17715.68359375
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2015,21716
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2020,23203.59375
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2030,18945.490234375
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2040,12939.8046875
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2050,8349.412109375
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",1990,3662.30004882813
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",2000,4490
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",2010,4478.60009765625
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",2015,2950
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",2020,3887.58911132813
