"source","scenario","scenario_geography","sector","indicator","technology","units","year","value"
"WEO2021","SDS","OECD","Power","Capacity","HydroCap","GW",2040,608.08
"WEO2021","SDS","OECD","Power","Capacity","HydroCap","GW",2045,621.89
"WEO2021","SDS","OECD","Power","Capacity","HydroCap","GW",2050,633.91
"WEO2021","SDS","NonOECD","Power","Capacity","HydroCap","GW",2030,1109.05
"WEO2021","SDS","NonOECD","Power","Capacity","HydroCap","GW",2035,1270.67
"WEO2021","SDS","NonOECD","Power","Capacity","HydroCap","GW",2040,1423.5
"WEO2021","SDS","NonOECD","Power","Capacity","HydroCap","GW",2045,1573.95
"WEO2021","SDS","NonOECD","Power","Capacity","HydroCap","GW",2050,1726.51
"WEO2021","SDS","Advanced economies","Power","Capacity","HydroCap","GW",2030,583.75
"WEO2021","SDS","Advanced economies","Power","Capacity","HydroCap","GW",2035,604.48
"WEO2021","SDS","Advanced economies","Power","Capacity","HydroCap","GW",2040,622.37
"WEO2021","SDS","Advanced economies","Power","Capacity","HydroCap","GW",2045,636.27
"WEO2021","SDS","Advanced economies","Power","Capacity","HydroCap","GW",2050,648.4
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","HydroCap","GW",2030,1095.23
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","HydroCap","GW",2035,1256.45
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","HydroCap","GW",2040,1409.21
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","HydroCap","GW",2045,1559.57
"WEO2021","SDS","Emerging market and developing economies","Power","Capacity","HydroCap","GW",2050,1712.01
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2010,126.31
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2015,121.26
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2019,119.72
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2020,118.03
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2030,104.34
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2035,97.27
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2040,91.25
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2045,86.26
"WEO2021","STEPS","NorthAmerica","Power","Capacity","NuclearCap","GW",2050,82.42
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2010,109.51
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2015,105.14
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2019,103.6
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2020,101.91
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2030,91.47
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2035,82.81
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2040,74.93
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2045,69.49
"WEO2021","STEPS","US","Power","Capacity","NuclearCap","GW",2050,65.64
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2010,3.01
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2015,3.75
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2019,3.75
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2020,3.75
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2030,4.83
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2035,9.18
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2040,10.05
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2045,10.05
"WEO2021","STEPS","LatinAmerica","Power","Capacity","NuclearCap","GW",2050,10.05
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2010,1.99
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2015,1.99
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2019,1.99
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2020,1.99
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2030,3.4
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2035,5.42
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2040,6.09
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2045,6.09
"WEO2021","STEPS","Brazil","Power","Capacity","NuclearCap","GW",2050,6.09
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2010,156.49
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2015,144.87
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2019,139.09
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2020,137.53
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2030,119.58
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2035,110.27
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2040,109.6
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2045,110.2
"WEO2021","STEPS","Europe","Power","Capacity","NuclearCap","GW",2050,110.2
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2010,127.27
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2015,117.19
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2019,111.8
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2020,109.05
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2030,92.55
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2035,84.39
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2040,82.5
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2045,82.5
"WEO2021","STEPS","EU27","Power","Capacity","NuclearCap","GW",2050,82.5
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2010,1.94
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2015,1.94
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2019,1.94
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2020,1.94
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2030,4.32
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2035,4.86
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2040,5.68
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2045,5.68
"WEO2021","STEPS","Africa","Power","Capacity","NuclearCap","GW",2050,5.68
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2010,0
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2015,1
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2019,1
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2020,2.4
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2030,8.68
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2035,12.28
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2040,12.97
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2045,14.38
"WEO2021","STEPS","MiddleEast","Power","Capacity","NuclearCap","GW",2050,15.57
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2010,25.07
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2015,28.05
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2019,30.86
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2020,31
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2030,32.99
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2035,35.76
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2040,36.16
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2045,37.66
"WEO2021","STEPS","Eurasia","Power","Capacity","NuclearCap","GW",2050,39.16
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2010,24.66
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2015,27.64
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2019,30.45
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2020,30.6
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2030,32.34
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2035,34.47
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2040,34.87
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2045,36.37
"WEO2021","STEPS","Russia","Power","Capacity","NuclearCap","GW",2050,37.87
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2010,89.65
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2015,105.5
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2019,118.26
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2020,120.53
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2030,172.05
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2035,201.53
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2040,229.03
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2045,244.92
"WEO2021","STEPS","AsiaPacific","Power","Capacity","NuclearCap","GW",2050,262.37
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2010,10.9
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2015,28.64
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2019,48.77
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2020,51.04
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2030,97.35
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2035,123.19
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2040,144.48
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2045,157.98
"WEO2021","STEPS","China","Power","Capacity","NuclearCap","GW",2050,171.48
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2010,4.56
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2015,5.78
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2019,6.78
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2020,6.78
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2030,16.05
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2035,24.58
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2040,31.46
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2045,36.46
"WEO2021","STEPS","India","Power","Capacity","NuclearCap","GW",2050,41.46
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2010,48.9
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2015,42.33
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2019,33.08
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2020,33.08
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2030,29.91
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2035,27.11
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2040,27.95
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2045,27.95
"WEO2021","STEPS","Japan","Power","Capacity","NuclearCap","GW",2050,27.95
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2010,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2015,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2019,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2020,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2030,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2035,0
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2040,1.59
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2045,3.18
"WEO2021","STEPS","Southeast Asia","Power","Capacity","NuclearCap","GW",2050,3.18
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2010,333.96
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2015,313.86
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2019,298.85
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2020,294.41
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2030,254.31
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2035,234.45
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2040,226.03
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2045,216.84
"WEO2021","STEPS","OECD","Power","Capacity","NuclearCap","GW",2050,211.94
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2010,68.5
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2015,92.52
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2019,115.76
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2020,120.77
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2030,192.47
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2035,236.7
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2040,268.72
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2045,292.31
"WEO2021","STEPS","NonOECD","Power","Capacity","NuclearCap","GW",2050,313.51
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2010,337.41
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2015,317.31
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2019,302.31
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2020,297.86
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2030,259.18
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2035,239.52
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2040,231.27
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2045,222.08
"WEO2021","STEPS","Advanced economies","Power","Capacity","NuclearCap","GW",2050,217.19
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2010,65.05
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2015,89.06
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2019,112.31
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2020,117.32
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2030,187.6
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2035,231.62
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2040,263.48
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2045,287.07
"WEO2021","STEPS","Emerging market and developing economies","Power","Capacity","NuclearCap","GW",2050,308.27
"WEO2021","APS","NorthAmerica","Power","Capacity","NuclearCap","GW",2030,114.3
"WEO2021","APS","NorthAmerica","Power","Capacity","NuclearCap","GW",2035,118.65
"WEO2021","APS","NorthAmerica","Power","Capacity","NuclearCap","GW",2040,124.86
"WEO2021","APS","NorthAmerica","Power","Capacity","NuclearCap","GW",2045,131.24
"WEO2021","APS","NorthAmerica","Power","Capacity","NuclearCap","GW",2050,134.89
"WEO2021","APS","US","Power","Capacity","NuclearCap","GW",2030,101.42
"WEO2021","APS","US","Power","Capacity","NuclearCap","GW",2035,104.19
"WEO2021","APS","US","Power","Capacity","NuclearCap","GW",2040,108.54
"WEO2021","APS","US","Power","Capacity","NuclearCap","GW",2045,114.47
"WEO2021","APS","US","Power","Capacity","NuclearCap","GW",2050,118.12
"WEO2021","APS","LatinAmerica","Power","Capacity","NuclearCap","GW",2030,4.83
"WEO2021","APS","LatinAmerica","Power","Capacity","NuclearCap","GW",2035,9.18
"WEO2021","APS","LatinAmerica","Power","Capacity","NuclearCap","GW",2040,10.05
"WEO2021","APS","LatinAmerica","Power","Capacity","NuclearCap","GW",2045,10.05
"WEO2021","APS","LatinAmerica","Power","Capacity","NuclearCap","GW",2050,10.05
"WEO2021","APS","Brazil","Power","Capacity","NuclearCap","GW",2030,3.4
"WEO2021","APS","Brazil","Power","Capacity","NuclearCap","GW",2035,5.42
"WEO2021","APS","Brazil","Power","Capacity","NuclearCap","GW",2040,6.09
"WEO2021","APS","Brazil","Power","Capacity","NuclearCap","GW",2045,6.09
"WEO2021","APS","Brazil","Power","Capacity","NuclearCap","GW",2050,6.09
"WEO2021","APS","Europe","Power","Capacity","NuclearCap","GW",2030,125.22
"WEO2021","APS","Europe","Power","Capacity","NuclearCap","GW",2035,120.47
"WEO2021","APS","Europe","Power","Capacity","NuclearCap","GW",2040,125.74
"WEO2021","APS","Europe","Power","Capacity","NuclearCap","GW",2045,127.11
"WEO2021","APS","Europe","Power","Capacity","NuclearCap","GW",2050,127.11
"WEO2021","APS","EU27","Power","Capacity","NuclearCap","GW",2030,98.18
"WEO2021","APS","EU27","Power","Capacity","NuclearCap","GW",2035,94.59
"WEO2021","APS","EU27","Power","Capacity","NuclearCap","GW",2040,98.64
"WEO2021","APS","EU27","Power","Capacity","NuclearCap","GW",2045,99.41
"WEO2021","APS","EU27","Power","Capacity","NuclearCap","GW",2050,99.41
"WEO2021","APS","Africa","Power","Capacity","NuclearCap","GW",2030,4.32
"WEO2021","APS","Africa","Power","Capacity","NuclearCap","GW",2035,5.68
"WEO2021","APS","Africa","Power","Capacity","NuclearCap","GW",2040,7.33
"WEO2021","APS","Africa","Power","Capacity","NuclearCap","GW",2045,7.33
"WEO2021","APS","Africa","Power","Capacity","NuclearCap","GW",2050,7.33
"WEO2021","APS","MiddleEast","Power","Capacity","NuclearCap","GW",2030,8.68
"WEO2021","APS","MiddleEast","Power","Capacity","NuclearCap","GW",2035,12.28
"WEO2021","APS","MiddleEast","Power","Capacity","NuclearCap","GW",2040,12.97
"WEO2021","APS","MiddleEast","Power","Capacity","NuclearCap","GW",2045,14.38
"WEO2021","APS","MiddleEast","Power","Capacity","NuclearCap","GW",2050,15.57
"WEO2021","APS","Eurasia","Power","Capacity","NuclearCap","GW",2030,32.99
"WEO2021","APS","Eurasia","Power","Capacity","NuclearCap","GW",2035,35.76
"WEO2021","APS","Eurasia","Power","Capacity","NuclearCap","GW",2040,36.16
"WEO2021","APS","Eurasia","Power","Capacity","NuclearCap","GW",2045,37.66
"WEO2021","APS","Eurasia","Power","Capacity","NuclearCap","GW",2050,39.16
"WEO2021","APS","Russia","Power","Capacity","NuclearCap","GW",2030,32.34
"WEO2021","APS","Russia","Power","Capacity","NuclearCap","GW",2035,34.47
"WEO2021","APS","Russia","Power","Capacity","NuclearCap","GW",2040,34.87
"WEO2021","APS","Russia","Power","Capacity","NuclearCap","GW",2045,36.37
"WEO2021","APS","Russia","Power","Capacity","NuclearCap","GW",2050,37.87
"WEO2021","APS","AsiaPacific","Power","Capacity","NuclearCap","GW",2030,174.83
"WEO2021","APS","AsiaPacific","Power","Capacity","NuclearCap","GW",2035,218.36
"WEO2021","APS","AsiaPacific","Power","Capacity","NuclearCap","GW",2040,254.58
"WEO2021","APS","AsiaPacific","Power","Capacity","NuclearCap","GW",2045,280.92
"WEO2021","APS","AsiaPacific","Power","Capacity","NuclearCap","GW",2050,307.37
