"Scenario","Region","Sector","Units","Variable_class","Sub_variable_class_1","Sub_variable_class_2","year","value"
"RPS","SEAO","Total","PJ","Primary energy demand","Oil",NA,"2029",13435.41529
"RPS","KOR","Total","PJ","Primary energy demand","Oil",NA,"2029",4453.14435
"RPS","SSA","Total","PJ","Primary energy demand","Oil",NA,"2029",5055.752055
"RPS","GBR","Total","PJ","Primary energy demand","Oil",NA,"2029",2212.818399
"RPS","USA","Total","PJ","Primary energy demand","Oil",NA,"2029",27189.92715
"RPS","WEU","Total","PJ","Primary energy demand","Oil",NA,"2029",14666.94101
"RPS","WORLD","Total","PJ","Primary energy demand","Oil",NA,"2029",179912.7853
"RPS","AUS","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1055.524745
"RPS","BRA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1231.370057
"RPS","CAN","Total","PJ","Primary energy demand","Natural gas",NA,"2029",3244.860289
"RPS","CHN","Total","PJ","Primary energy demand","Natural gas",NA,"2029",9486.257302
"RPS","CSA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",5795.680339
"RPS","EEU","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1861.070593
"RPS","EURA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",4754.33244
"RPS","GCC","Total","PJ","Primary energy demand","Natural gas",NA,"2029",8096.258187
"RPS","IND","Total","PJ","Primary energy demand","Natural gas",NA,"2029",2871.926144
"RPS","IDN","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1647.774907
"RPS","JPN","Total","PJ","Primary energy demand","Natural gas",NA,"2029",2034.076546
"RPS","MENA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",13151.62287
"RPS","RUS","Total","PJ","Primary energy demand","Natural gas",NA,"2029",13387.0567
"RPS","SA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",2519.756024
"RPS","ZAF","Total","PJ","Primary energy demand","Natural gas",NA,"2029",173.9137391
"RPS","SEAO","Total","PJ","Primary energy demand","Natural gas",NA,"2029",4940.156115
"RPS","KOR","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1233.533656
"RPS","SSA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1393.024909
"RPS","GBR","Total","PJ","Primary energy demand","Natural gas",NA,"2029",1761.230194
"RPS","USA","Total","PJ","Primary energy demand","Natural gas",NA,"2029",20050.9244
"RPS","WEU","Total","PJ","Primary energy demand","Natural gas",NA,"2029",7777.164509
"RPS","WORLD","Total","PJ","Primary energy demand","Natural gas",NA,"2029",108467.5147
"RPS","AUS","Total","PJ","Primary energy demand","Coal",NA,"2029",248.7252055
"RPS","BRA","Total","PJ","Primary energy demand","Coal",NA,"2029",406.3920616
"RPS","CAN","Total","PJ","Primary energy demand","Coal",NA,"2029",109.6575155
"RPS","CHN","Total","PJ","Primary energy demand","Coal",NA,"2029",54297.76023
"RPS","CSA","Total","PJ","Primary energy demand","Coal",NA,"2029",603.0096912
"RPS","EEU","Total","PJ","Primary energy demand","Coal",NA,"2029",881.1436762
"RPS","EURA","Total","PJ","Primary energy demand","Coal",NA,"2029",3179.94822
"RPS","GCC","Total","PJ","Primary energy demand","Coal",NA,"2029",68.44331524
"RPS","IND","Total","PJ","Primary energy demand","Coal",NA,"2029",12988.21196
"RPS","IDN","Total","PJ","Primary energy demand","Coal",NA,"2029",2047.804157
"RPS","JPN","Total","PJ","Primary energy demand","Coal",NA,"2029",1634.751144
"RPS","MENA","Total","PJ","Primary energy demand","Coal",NA,"2029",2446.911587
"RPS","RUS","Total","PJ","Primary energy demand","Coal",NA,"2029",3716.359878
"RPS","SA","Total","PJ","Primary energy demand","Coal",NA,"2029",623.8877386
"RPS","ZAF","Total","PJ","Primary energy demand","Coal",NA,"2029",2087.429425
"RPS","SEAO","Total","PJ","Primary energy demand","Coal",NA,"2029",5131.085404
"RPS","KOR","Total","PJ","Primary energy demand","Coal",NA,"2029",1477.038833
"RPS","SSA","Total","PJ","Primary energy demand","Coal",NA,"2029",454.5158397
"RPS","GBR","Total","PJ","Primary energy demand","Coal",NA,"2029",114.5571073
"RPS","USA","Total","PJ","Primary energy demand","Coal",NA,"2029",1248.193403
"RPS","WEU","Total","PJ","Primary energy demand","Coal",NA,"2029",896.3652382
"RPS","WORLD","Total","PJ","Primary energy demand","Coal",NA,"2029",94662.19163
"RPS","AUS","Total","PJ","Primary energy demand","Biomass",NA,"2029",400.7185574
"RPS","BRA","Total","PJ","Primary energy demand","Biomass",NA,"2029",3648.613462
"RPS","CAN","Total","PJ","Primary energy demand","Biomass",NA,"2029",810.5353521
"RPS","CHN","Total","PJ","Primary energy demand","Biomass",NA,"2029",5445.167617
"RPS","CSA","Total","PJ","Primary energy demand","Biomass",NA,"2029",1875.377326
"RPS","EEU","Total","PJ","Primary energy demand","Biomass",NA,"2029",1298.211506
"RPS","EURA","Total","PJ","Primary energy demand","Biomass",NA,"2029",629.2032958
"RPS","GCC","Total","PJ","Primary energy demand","Biomass",NA,"2029",618.1941842
"RPS","IND","Total","PJ","Primary energy demand","Biomass",NA,"2029",4526.13579
"RPS","IDN","Total","PJ","Primary energy demand","Biomass",NA,"2029",1223.123872
"RPS","JPN","Total","PJ","Primary energy demand","Biomass",NA,"2029",1071.971998
"RPS","MENA","Total","PJ","Primary energy demand","Biomass",NA,"2029",2166.082383
"RPS","RUS","Total","PJ","Primary energy demand","Biomass",NA,"2029",1017.209548
"RPS","SA","Total","PJ","Primary energy demand","Biomass",NA,"2029",821.5541994
"RPS","ZAF","Total","PJ","Primary energy demand","Biomass",NA,"2029",504.4727434
"RPS","SEAO","Total","PJ","Primary energy demand","Biomass",NA,"2029",2690.602751
"RPS","KOR","Total","PJ","Primary energy demand","Biomass",NA,"2029",526.710759
"RPS","SSA","Total","PJ","Primary energy demand","Biomass",NA,"2029",3740.864919
"RPS","GBR","Total","PJ","Primary energy demand","Biomass",NA,"2029",884.9100784
"RPS","USA","Total","PJ","Primary energy demand","Biomass",NA,"2029",5736.748636
"RPS","WEU","Total","PJ","Primary energy demand","Biomass",NA,"2029",5645.334272
"RPS","WORLD","Total","PJ","Primary energy demand","Biomass",NA,"2029",45281.74325
"FPS","AUS","Power","GW","Capacity","Electricity generation","Coal","2030",17.33240916
"FPS","BRA","Power","GW","Capacity","Electricity generation","Coal","2030",4.358927617
"FPS","CAN","Power","GW","Capacity","Electricity generation","Coal","2030",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Coal","2030",1231.579003
"FPS","CSA","Power","GW","Capacity","Electricity generation","Coal","2030",13.89945032
"FPS","EEU","Power","GW","Capacity","Electricity generation","Coal","2030",37.47336467
"FPS","EURA","Power","GW","Capacity","Electricity generation","Coal","2030",46.56410568
"FPS","GCC","Power","GW","Capacity","Electricity generation","Coal","2030",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Coal","2030",230.3696442
"FPS","IDN","Power","GW","Capacity","Electricity generation","Coal","2030",70.60138679
"FPS","JPN","Power","GW","Capacity","Electricity generation","Coal","2030",32.67828403
"FPS","MENA","Power","GW","Capacity","Electricity generation","Coal","2030",39.16750671
"FPS","RUS","Power","GW","Capacity","Electricity generation","Coal","2030",47.02042123
"FPS","SA","Power","GW","Capacity","Electricity generation","Coal","2030",7.3634846
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Coal","2030",25.94382406
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Coal","2030",75.63244965
"FPS","KOR","Power","GW","Capacity","Electricity generation","Coal","2030",27.50323911
"FPS","SSA","Power","GW","Capacity","Electricity generation","Coal","2030",7.025394995
"FPS","GBR","Power","GW","Capacity","Electricity generation","Coal","2030",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Coal","2030",85.30973129
"FPS","WEU","Power","GW","Capacity","Electricity generation","Coal","2030",52.21387316
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Coal","2030",2052.0365
"FPS","AUS","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","CAN","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","CSA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","EEU","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","GCC","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","IDN","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","RUS","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","SA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","KOR","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Coal CCS","2030",0
"FPS","AUS","Power","GW","Capacity","Electricity generation","Oil","2030",2.049755344
"FPS","BRA","Power","GW","Capacity","Electricity generation","Oil","2030",7.684825352
"FPS","CAN","Power","GW","Capacity","Electricity generation","Oil","2030",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Oil","2030",15.92028986
"FPS","CSA","Power","GW","Capacity","Electricity generation","Oil","2030",46.98863922
"FPS","EEU","Power","GW","Capacity","Electricity generation","Oil","2030",1.155382778
"FPS","EURA","Power","GW","Capacity","Electricity generation","Oil","2030",9.055206518
"FPS","GCC","Power","GW","Capacity","Electricity generation","Oil","2030",54.46658063
"FPS","IND","Power","GW","Capacity","Electricity generation","Oil","2030",4.781224582
"FPS","IDN","Power","GW","Capacity","Electricity generation","Oil","2030",10.69817119
"FPS","JPN","Power","GW","Capacity","Electricity generation","Oil","2030",18.93131476
"FPS","MENA","Power","GW","Capacity","Electricity generation","Oil","2030",70.6604308
"FPS","RUS","Power","GW","Capacity","Electricity generation","Oil","2030",17.40898847
"FPS","SA","Power","GW","Capacity","Electricity generation","Oil","2030",19.53741489
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Oil","2030",1.95352271
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Oil","2030",21.22301109
"FPS","KOR","Power","GW","Capacity","Electricity generation","Oil","2030",1.70228481
"FPS","SSA","Power","GW","Capacity","Electricity generation","Oil","2030",21.35696902
"FPS","GBR","Power","GW","Capacity","Electricity generation","Oil","2030",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Oil","2030",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Oil","2030",13.17338928
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Oil","2030",338.7474013
"FPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas","2030",16.6058933
"FPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas","2030",14.20682931
"FPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas","2030",3.95515558
"FPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas","2030",57.42648031
"FPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas","2030",101.8619802
"FPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas","2030",15.0702858
"FPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas","2030",54.57428589
"FPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas","2030",116.8174698
"FPS","IND","Power","GW","Capacity","Electricity generation","Natural gas","2030",44.88470836
"FPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas","2030",39.38732864
"FPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas","2030",38.24821355
"FPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas","2030",289.7061794
"FPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas","2030",139.8093271
"FPS","SA","Power","GW","Capacity","Electricity generation","Natural gas","2030",51.07094906
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas","2030",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas","2030",104.7431735
"FPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas","2030",27.83833168
"FPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas","2030",60.21052956
"FPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas","2030",20.74289121
"FPS","USA","Power","GW","Capacity","Electricity generation","Natural gas","2030",297.9634921
"FPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas","2030",127.0183853
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas","2030",1622.14189
"FPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0.396094557
"FPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",9.070878416
"FPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","SA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas CCS","2030",9.466972973
