scenario;year;region;technology;levelized_cost
carbon_cost;2036;NAFTA;DRI-EAF;535.6
carbon_cost;2036;NAFTA;DRI-EAF+CCUS;552.8
carbon_cost;2036;NAFTA;DRI-EAF_100% green H2;551.8
carbon_cost;2036;NAFTA;DRI-EAF_50% bio-CH4;558.9
carbon_cost;2036;NAFTA;DRI-EAF_50% green H2;533.9
carbon_cost;2036;NAFTA;DRI-Melt-BOF;495.1
carbon_cost;2036;NAFTA;DRI-Melt-BOF+CCUS;493.7
carbon_cost;2036;NAFTA;DRI-Melt-BOF_100% zero-C H2;531.2
carbon_cost;2036;NAFTA;EAF;409.8
carbon_cost;2036;NAFTA;Electrolyzer-EAF;588.3
carbon_cost;2036;NAFTA;Electrowinning-EAF;573.4
carbon_cost;2036;NAFTA;Smelting Reduction;524
carbon_cost;2036;NAFTA;Smelting Reduction+CCUS;465
carbon_cost;2036;RoW;Avg BF-BOF;702.5
carbon_cost;2036;RoW;BAT BF-BOF;663.3
carbon_cost;2036;RoW;BAT BF-BOF+BECCUS;795.4
carbon_cost;2036;RoW;BAT BF-BOF+CCU;702.4
carbon_cost;2036;RoW;BAT BF-BOF+CCUS;793.4
carbon_cost;2036;RoW;BAT BF-BOF_H2 PCI;638.4
carbon_cost;2036;RoW;BAT BF-BOF_bio PCI;600
carbon_cost;2036;RoW;DRI-EAF;594.1
carbon_cost;2036;RoW;DRI-EAF+CCUS;673.6
carbon_cost;2036;RoW;DRI-EAF_100% green H2;628.5
carbon_cost;2036;RoW;DRI-EAF_50% bio-CH4;612.8
carbon_cost;2036;RoW;DRI-EAF_50% green H2;583.2
carbon_cost;2036;RoW;DRI-Melt-BOF;528.9
carbon_cost;2036;RoW;DRI-Melt-BOF+CCUS;580.5
carbon_cost;2036;RoW;DRI-Melt-BOF_100% zero-C H2;608.4
carbon_cost;2036;RoW;EAF;446.7
carbon_cost;2036;RoW;Electrolyzer-EAF;780.8
carbon_cost;2036;RoW;Electrowinning-EAF;747
carbon_cost;2036;RoW;Smelting Reduction;565.7
carbon_cost;2036;RoW;Smelting Reduction+CCUS;558.4
carbon_cost;2036;South and Central America;Avg BF-BOF;712.1
