scenario,scenario_geography,technology,year,capacity_factor,units
REMIND_B2DS,Reforming Economies (R5),HydroCap,2041,0.35398352962005425,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2042,0.35398213101830217,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2043,0.35398073563204463,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2044,0.3539793434502053,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2045,0.3539779544617589,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2046,0.3539715113221049,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2047,0.3539650732283284,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2048,0.35395864017450407,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2049,0.35395221215471623,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2050,0.3539457891630582,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2051,0.35394891010301166,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2052,0.3539520337021683,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2053,0.3539551599639281,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2054,0.3539582888916971,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2055,0.3539614204888869,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2056,0.3539645889778118,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2057,0.35396776380546885,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2058,0.3539709449908986,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2059,0.3539741325532177,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2060,0.35397732651161984,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2061,0.35398664438448657,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2062,0.353995994148752,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2063,0.3540053759684243,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2064,0.35401479000863806,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2065,0.3540242364356642,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2066,0.35403371541691975,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2067,0.35404322712097736,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2068,0.3540527717175758,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2069,0.3540623493776297,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2070,0.35407196027323995,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2071,0.35408045102486635,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2072,0.35408897436248943,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2073,0.35409753047405873,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2074,0.35410611954897203,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2075,0.3541147417780893,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2076,0.3541233973537467,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2077,0.354132086469771,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2078,0.35414080932149417,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2079,0.3541495661057678,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2080,0.3541583570209781,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2081,0.35415881685871203,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2082,0.354159276961098,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2083,0.3541597373283646,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2084,0.3541601979607406,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2085,0.3541606588584552,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2086,0.3541611200217375,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2087,0.3541615814508172,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2088,0.35416204314592414,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2089,0.35416250510728847,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2090,0.35416296733514063,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2091,0.35417247237283606,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2092,0.3541820273043904,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2093,0.35419163252369196,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2094,0.35420128842878584,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2095,0.35421099542192924,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2096,0.3542207539096472,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2097,0.35423056430278954,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2098,0.3542404270165882,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2099,0.35425034247071585,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2100,0.35426031108934586,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2101,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2102,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2103,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2104,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2105,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2106,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2107,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2108,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2109,NA,GW
REMIND_B2DS,Reforming Economies (R5),HydroCap,2110,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2021,0.6782681938033465,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2022,0.6809783865366609,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2023,0.683669938609611,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2024,0.6863430416783192,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2025,0.6889978847805016,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2026,0.6933894682395778,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2027,0.6977146900819035,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2028,0.701975043222325,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2029,0.7061719761281949,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2030,0.710306894461281,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2031,0.7168483524814904,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2032,0.7231926147144725,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2033,0.7293484656145317,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2034,0.7353241755103221,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2035,0.7411275376750853,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2036,0.7477024213188516,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2037,0.7540870622635474,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2038,0.7602895996975064,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2039,0.7663177150434326,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2040,0.7721786636943442,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2041,0.7784205473710928,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2042,0.7844904882397956,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2043,0.7903954944403812,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2044,0.7961421983622783,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2045,0.8017368814942609,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2046,0.8085998668052387,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2047,0.8150864627777736,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2048,0.821226806694099,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2049,0.8270479020431931,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2050,0.8325740155303263,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2051,0.8365758319340637,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2052,0.8404871599802642,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2053,0.8443110345170659,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2054,0.8480503561804997,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2055,0.8517078987325492,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2056,0.8549323821017846,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2057,0.8580505113516754,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2058,0.8610674629788179,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2059,0.8639880829072478,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2060,0.8668169124618484,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2061,0.8690271086902733,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2062,0.8711600619265485,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2063,0.8732197519150778,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2064,0.875209889621656,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2065,0.8771339395472292,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2066,0.8783952538234413,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2067,0.8796310289006418,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2068,0.8808420326843411,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2069,0.8820290025999808,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2070,0.8831926470903598,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2071,0.8849837066713866,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2072,0.8867616024175997,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2073,0.8885264789239148,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2074,0.8902784786752826,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2075,0.8920177420850369,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2076,0.8935165432033563,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2077,0.8950024620933238,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2078,0.8964756641287943,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2079,0.8979363118650651,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2080,0.8993845650986676,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2081,0.8993845019371396,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2082,0.8993844392613348,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2083,0.8993843770656718,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2084,0.8993843153446545,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2085,0.8993842540928702,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2086,0.8993844152230769,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2087,0.8993845762519366,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2088,0.8993847371795448,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2089,0.8993848980059972,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2090,0.8993850587313887,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2091,0.8993848432375673,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2092,0.8993846250445043,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2093,0.8993844041011645,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2094,0.8993841803552185,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2095,0.8993839537530003,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2096,0.8993839459787206,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2097,0.8993839379759225,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2098,0.89938392973438,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2099,0.8993839212432476,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2100,0.8993839124910133,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2101,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2102,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2103,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2104,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2105,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2106,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2107,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2108,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2109,NA,GW
GCAM_B2DS,Reforming Economies (R5),NuclearCap,2110,NA,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2021,0.7667061973586005,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2022,0.7685599124790369,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2023,0.7702832862090686,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2024,0.7718895988162707,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2025,0.7733903856899549,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2026,0.7716366318387031,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2027,0.7700265666628107,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2028,0.7685432260497321,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2029,0.7671722151883118,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2030,0.7659012398972052,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2031,0.7740357264183901,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2032,0.7815788609360614,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2033,0.7885928659502784,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2034,0.7951315302959654,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2035,0.8012415911904485,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2036,0.8066351176968106,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2037,0.8116132149586811,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2038,0.8162220999090264,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2039,0.8205013790446626,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2040,0.8244851894927946,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2041,0.831826713968134,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2042,0.8387974031879213,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2043,0.845424662461951,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2044,0.8517332616277585,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2045,0.8577456444180485,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2046,0.8688113135348453,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2047,0.8790424193909229,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2048,0.8885299441542982,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2049,0.8973521088346518,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2050,0.9055765348383917,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2051,0.9088380358396425,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2052,0.9117184809996461,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2053,0.9142809651927947,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2054,0.9165753823077548,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2055,0.9186417060989448,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2056,0.9198415808553984,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2057,0.9210443410611949,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2058,0.9222499971372228,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2059,0.9234585595546125,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2060,0.9246700388350374,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2061,0.927000073284108,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2062,0.9290144361085687,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2063,0.930773207958201,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2064,0.932322132473462,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2065,0.9336966520616644,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2066,0.9349246530778803,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2067,0.9360283775498666,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2068,0.9370257824450435,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2069,0.9379315241808248,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2070,0.9387576836252484,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2071,0.9391643674267265,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2072,0.9395721446259623,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2073,0.9399810196384056,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2074,0.9403909969033126,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2075,0.9408020808839068,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2076,0.9412142760675406,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2077,0.9416275869658592,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2078,0.9420420181149642,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2079,0.942457574075581,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2080,0.9428742594332244,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2081,0.943110002430975,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2082,0.9433447712472197,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2083,0.9435785719080517,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2084,0.9438114103899645,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2085,0.9440432926203611,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2086,0.9442742244780575,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2087,0.9445042117937797,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2088,0.9447332603506542,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2089,0.9449613758846923,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2090,0.9451885640852696,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2091,0.9453040533648503,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2092,0.9454220370220514,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2093,0.9455425967507527,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2094,0.9456658178516397,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2095,0.9457917894334785,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2096,0.9459206046280194,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2097,0.9460523608196191,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2098,0.9461871598907741,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2099,0.9463251084848632,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2100,0.9464663182875249,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2101,0.9592916510549097,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2102,0.9753082760172938,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2103,0.9958765622802332,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2104,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2105,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2106,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2107,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2108,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2109,1,GW
MESSAGE_B2DS,Reforming Economies (R5),NuclearCap,2110,1,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2021,0.799471341792112,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2022,0.7994729281492677,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2023,0.7994745106709729,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2024,0.7994760893711211,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2025,0.7994776642635382,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2026,0.7994727232862916,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2027,0.7994677200154838,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2028,0.799462653265589,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2029,0.7994575218208061,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2030,0.799452324434087,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2031,0.7994560975729845,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2032,0.7994599714865939,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2033,0.7994639502668651,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2034,0.7994680382303259,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2035,0.7994722399337023,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2036,0.799468995487833,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2037,0.7994656101972134,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2038,0.799462074687034,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2039,0.7994583787316074,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2040,0.7994545111555927,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2041,0.7994589404110377,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2042,0.7994636144031079,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2043,0.7994685539923507,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2044,0.7994737824794224,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2045,0.799479325972617,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2046,0.7994703624140466,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2047,0.7994608113023374,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2048,0.7994506129095705,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2049,0.799439699128337,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2050,0.7994279919488309,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2051,0.7994429962550069,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2052,0.7994591410860196,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2053,0.7994765616219599,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2054,0.799495415284507,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2055,0.7995158865075,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2056,0.7995180680766456,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2057,0.7995204368700439,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2058,0.799523018069909,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2059,0.7995258415865455,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2060,0.7995289432226529,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2061,0.7995298484469917,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2062,0.7995308383204054,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2063,0.7995319252987999,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2064,0.7995331244079393,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2065,0.7995344539422437,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2066,0.7995359364047225,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2067,0.7995375997910462,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2068,0.7995394793743007,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2069,0.7995416202340321,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2070,0.7995440809187334,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2071,0.7995389844811308,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2072,0.7995332303591275,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2073,0.7995266824624933,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2074,0.7995191643723663,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2075,0.7995104432073801,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2076,0.799500205070747,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2077,0.7994880164645962,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2078,0.7994732613296094,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2079,0.7994550336322442,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2080,0.7994319440002501,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2081,0.7994284381199148,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2082,0.7994243514752033,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2083,0.7994195267247445,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2084,0.7994137440487785,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2085,0.799406686719474,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2086,0.7993978810835266,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2087,0.7993865856345981,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2088,0.7993715704975725,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2089,0.7993506361187831,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2090,0.7993194229889427,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2091,0.7992686262823655,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2092,0.7992075951581765,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2093,0.7991328901093004,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2094,0.7990393359597587,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2095,0.7989187689714413,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2096,0.7987575155500312,GW
REMIND_B2DS,Reforming Economies (R5),NuclearCap,2097,0.7985308003481952,GW
