Source,Scenario,ScenarioGeography,Sector,Technology,Sub_Technology,Indicator,Units,Year,AnnualvalIEAtech,refvalIEAtech,refvalIEAsec,techFSRatio,mktFSRatio,Direction,FairSharePerc
GECO2021,1.5C-Unif,Brazil,Power,CoalCap,NA,Capacity,MW,2050,1205.450225830079,5132.15771484375,904003.78515625,-0.7651182421102234,-0.012457705165534828,declining,-0.7651182421102234
GECO2021,1.5C-Unif,Brazil,Power,GasCap,NA,Capacity,MW,2050,8692.592910766602,13475.3017578125,904003.78515625,-0.35492406277826427,-0.015173418665839761,declining,-0.35492406277826427
GECO2021,1.5C-Unif,Brazil,Power,HydroCap,NA,Capacity,MW,2050,271923.15625,118936.2265625,904003.78515625,1.2862937904550606,0.4853598261545086,increasing,0.4853598261545086
GECO2021,1.5C-Unif,Brazil,Power,NuclearCap,NA,Capacity,MW,2050,13710.1884765625,3013.14013671875,904003.78515625,3.550133035462673,0.033937000586901446,increasing,0.033937000586901446
GECO2021,1.5C-Unif,Brazil,Power,OilCap,NA,Capacity,MW,2050,6749.13037109375,7941.5712890625,904003.78515625,-0.15015176147962492,-0.003783087338421981,declining,-0.15015176147962492
GECO2021,1.5C-Unif,Brazil,Power,RenewablesCap,NA,Capacity,MW,2050,483342.3468017577,47768.4921875,904003.78515625,9.11843423703958,1.3818830849463009,increasing,1.3818830849463009
GECO2021,1.5C-Unif,Canada,Power,CoalCap,NA,Capacity,MW,2025,552.815185546875,552.815185546875,727170.0380859375,0,0,declining,0
GECO2021,1.5C-Unif,Canada,Power,GasCap,NA,Capacity,MW,2025,13097.0537109375,13097.0537109375,727170.0380859375,0,0,declining,0
GECO2021,1.5C-Unif,Canada,Power,HydroCap,NA,Capacity,MW,2025,88384.3984375,88384.3984375,727170.0380859375,0,0,increasing,0
GECO2021,1.5C-Unif,Canada,Power,HydroCap,NA,Capacity,MW,2025,88384.3984375,88384.3984375,727170.0380859375,0,0,increasing,0
GECO2021,1.5C-Unif,Canada,Power,NuclearCap,NA,Capacity,MW,2025,13568.80078125,13568.80078125,727170.0380859375,0,0,increasing,0
GECO2021,1.5C-Unif,Canada,Power,OilCap,NA,Capacity,MW,2025,5733.052734375,5733.052734375,727170.0380859375,0,0,declining,0
GECO2021,1.5C-Unif,Canada,Power,RenewablesCap,NA,Capacity,MW,2025,38360.2890625,38360.2890625,727170.0380859375,0,0,increasing,0
GECO2021,1.5C-Unif,Canada,Power,CoalCap,NA,Capacity,MW,2030,8.250467990641479,552.815185546875,727170.0380859375,-0.9850755402413924,-0.0021951102190412184,declining,-0.9850755402413924
GECO2021,1.5C-Unif,Canada,Power,GasCap,NA,Capacity,MW,2030,10621.970814236112,13097.0537109375,727170.0380859375,-0.18898012876242673,-0.009976922089085433,declining,-0.18898012876242673
GECO2021,1.5C-Unif,Canada,Power,HydroCap,NA,Capacity,MW,2030,182325.171875,88384.3984375,727170.0380859375,1.0628660159284686,0.37867005538418513,increasing,0.37867005538418513
GECO2021,1.5C-Unif,Canada,Power,NuclearCap,NA,Capacity,MW,2030,13880.5546875,13568.80078125,727170.0380859375,0.022975789185496486,0.001256662731486504,increasing,0.001256662731486504
GECO2021,1.5C-Unif,Canada,Power,OilCap,NA,Capacity,MW,2030,5747.13330078125,5733.052734375,727170.0380859375,0.0024560329476517578,5.675798341646354e-5,declining,0.0024560329476517578
GECO2021,1.5C-Unif,Canada,Power,RenewablesCap,NA,Capacity,MW,2030,106864.6888497943,38360.2890625,727170.0380859375,1.7858155259383168,0.27613744184013644,increasing,0.27613744184013644
GECO2021,1.5C-Unif,Canada,Power,CoalCap,NA,Capacity,MW,2040,227.13843441009502,552.815185546875,727170.0380859375,-0.5891241044954342,-0.0013127849481924378,declining,-0.5891241044954342
GECO2021,1.5C-Unif,Canada,Power,GasCap,NA,Capacity,MW,2040,6866.451934814453,13097.0537109375,727170.0380859375,-0.47572545044385056,-0.02511521071530263,declining,-0.47572545044385056
GECO2021,1.5C-Unif,Canada,Power,HydroCap,NA,Capacity,MW,2040,186263.4375,88384.3984375,727170.0380859375,1.1074243960795187,0.39454498602150384,increasing,0.39454498602150384
GECO2021,1.5C-Unif,Canada,Power,NuclearCap,NA,Capacity,MW,2040,16340.989257812498,13568.80078125,727170.0380859375,0.20430607842612275,0.011174538228107411,increasing,0.011174538228107411
GECO2021,1.5C-Unif,Canada,Power,OilCap,NA,Capacity,MW,2040,6209.40283203125,5733.052734375,727170.0380859375,0.0830883858437385,0.0019201408638791226,declining,0.0830883858437385
GECO2021,1.5C-Unif,Canada,Power,RenewablesCap,NA,Capacity,MW,2040,227042.34985351565,38360.2890625,727170.0380859375,4.9186819339030015,0.7605669380322009,increasing,0.7605669380322009
GECO2021,1.5C-Unif,Canada,Power,CoalCap,NA,Capacity,MW,2050,653.970817565918,552.815185546875,727170.0380859375,0.18298273032962054,4.0775275077501675e-4,declining,0.18298273032962054
GECO2021,1.5C-Unif,Canada,Power,GasCap,NA,Capacity,MW,2050,11272.028686523436,13097.0537109375,727170.0380859375,-0.1393462273801294,-0.007356574805424436,declining,-0.1393462273801294
GECO2021,1.5C-Unif,Canada,Power,HydroCap,NA,Capacity,MW,2050,192745.15625,88384.3984375,727170.0380859375,1.1807599492380716,0.42067243535190746,increasing,0.42067243535190746
GECO2021,1.5C-Unif,Canada,Power,NuclearCap,NA,Capacity,MW,2050,16604.98046875,13568.80078125,727170.0380859375,0.22376182954174803,0.012238672179837649,increasing,0.012238672179837649
GECO2021,1.5C-Unif,Canada,Power,OilCap,NA,Capacity,MW,2050,5194.74560546875,5733.052734375,727170.0380859375,-0.09389537369481996,-0.002169886225731889,declining,-0.09389537369481996
GECO2021,1.5C-Unif,Canada,Power,RenewablesCap,NA,Capacity,MW,2050,354019.6719970703,38360.2890625,727170.0380859375,8.228806159939774,1.272405491720768,increasing,1.272405491720768
GECO2021,1.5C-Unif,Chile,Power,CoalCap,NA,Capacity,MW,2025,4652.37646484375,4652.37646484375,149532.42098536715,0,0,declining,0
GECO2021,1.5C-Unif,Chile,Power,GasCap,NA,Capacity,MW,2025,4893.04541015625,4893.04541015625,149532.42098536715,0,0,declining,0
GECO2021,1.5C-Unif,Chile,Power,HydroCap,NA,Capacity,MW,2025,10172.02734375,10172.02734375,149532.42098536715,0,0,increasing,0
GECO2021,1.5C-Unif,Chile,Power,HydroCap,NA,Capacity,MW,2025,10172.02734375,10172.02734375,149532.42098536715,0,0,increasing,0
GECO2021,1.5C-Unif,Chile,Power,NuclearCap,NA,Capacity,MW,2025,2.6587303727865e-4,2.6587303727865e-4,149532.42098536715,0,0,increasing,0
GECO2021,1.5C-Unif,Chile,Power,OilCap,NA,Capacity,MW,2025,4426.16259765625,4426.16259765625,149532.42098536715,0,0,declining,0
GECO2021,1.5C-Unif,Chile,Power,RenewablesCap,NA,Capacity,MW,2025,10696.486328125,10696.486328125,149532.42098536715,0,0,increasing,0
GECO2021,1.5C-Unif,Chile,Power,CoalCap,NA,Capacity,MW,2030,3044.790274356608,4652.37646484375,149532.42098536715,-0.3455408655415277,-0.03571451389048814,declining,-0.3455408655415277
GECO2021,1.5C-Unif,Chile,Power,GasCap,NA,Capacity,MW,2030,952.3691296657994,4893.04541015625,149532.42098536715,-0.8053627036264543,-0.0875469934926758,declining,-0.8053627036264543
GECO2021,1.5C-Unif,Chile,Power,HydroCap,NA,Capacity,MW,2030,24981.17578125,10172.02734375,149532.42098536715,1.4558699005660054,0.32900353381184677,increasing,0.32900353381184677
GECO2021,1.5C-Unif,Chile,Power,NuclearCap,NA,Capacity,MW,2030,2.64472735580057e-4,2.6587303727865e-4,149532.42098536715,-0.00526680596470342,-3.110943273910522e-11,increasing,-3.110943273910522e-11
GECO2021,1.5C-Unif,Chile,Power,OilCap,NA,Capacity,MW,2030,4294.1923828125,4426.16259765625,149532.42098536715,-0.029815943705644957,-0.002931881412678452,declining,-0.029815943705644957
GECO2021,1.5C-Unif,Chile,Power,RenewablesCap,NA,Capacity,MW,2030,24969.305639307135,10696.486328125,149532.42098536715,1.3343465202824256,0.31708831947055643,increasing,0.31708831947055643
GECO2021,1.5C-Unif,Chile,Power,CoalCap,NA,Capacity,MW,2040,1754.8781943321253,4652.37646484375,149532.42098536715,-0.6227996148649886,-0.06437150483265516,declining,-0.6227996148649886
GECO2021,1.5C-Unif,Chile,Power,GasCap,NA,Capacity,MW,2040,472.541970252991,4893.04541015625,149532.42098536715,-0.9034257950534939,-0.09820694681355456,declining,-0.9034257950534939
GECO2021,1.5C-Unif,Chile,Power,HydroCap,NA,Capacity,MW,2040,33444.7109375,10172.02734375,149532.42098536715,2.2879100505023158,0.517031426617351,increasing,0.517031426617351
GECO2021,1.5C-Unif,Chile,Power,NuclearCap,NA,Capacity,MW,2040,1472.00927734375,2.6587303727865e-4,149532.42098536715,5536511.060081522,0.03270249931119632,increasing,0.03270249931119632
GECO2021,1.5C-Unif,Chile,Power,OilCap,NA,Capacity,MW,2040,4351.74072265625,4426.16259765625,149532.42098536715,-0.016814085194115556,-0.0016533739243170804,declining,-0.016814085194115556
GECO2021,1.5C-Unif,Chile,Power,RenewablesCap,NA,Capacity,MW,2040,45673.067176818855,10696.486328125,149532.42098536715,3.2699131075152734,0.7770479679126413,increasing,0.7770479679126413
GECO2021,1.5C-Unif,Chile,Power,CoalCap,NA,Capacity,MW,2050,219.14640045166,4652.37646484375,149532.42098536715,-0.9528958152660976,-0.09848968450424574,declining,-0.9528958152660976
GECO2021,1.5C-Unif,Chile,Power,GasCap,NA,Capacity,MW,2050,937.6174812316898,4893.04541015625,149532.42098536715,-0.808377523068655,-0.08787471959285334,declining,-0.808377523068655
GECO2021,1.5C-Unif,Chile,Power,HydroCap,NA,Capacity,MW,2050,39202.84765625,10172.02734375,149532.42098536715,2.853985673793672,0.6449555497791764,increasing,0.6449555497791764
GECO2021,1.5C-Unif,Chile,Power,NuclearCap,NA,Capacity,MW,2050,3457.53759765625,2.6587303727865e-4,149532.42098536715,13004467.723289736,0.07681346467988368,increasing,0.07681346467988368
GECO2021,1.5C-Unif,Chile,Power,OilCap,NA,Capacity,MW,2050,2804.02783203125,4426.16259765625,149532.42098536715,-0.3664878390332872,-0.03603772846642971,declining,-0.3664878390332872
GECO2021,1.5C-Unif,Chile,Power,RenewablesCap,NA,Capacity,MW,2050,67180.82257080078,10696.486328125,149532.42098536715,5.280643989994889,1.2548693334587224,increasing,1.2548693334587224
GECO2021,1.5C-Unif,China,Power,CoalCap,NA,Capacity,MW,2025,1169867.25,1169867.25,12269558.9609375,0,0,declining,0
GECO2021,1.5C-Unif,China,Power,GasCap,NA,Capacity,MW,2025,296104.78125,296104.78125,12269558.9609375,0,0,declining,0
GECO2021,1.5C-Unif,China,Power,HydroCap,NA,Capacity,MW,2025,497434.5625,497434.5625,12269558.9609375,0,0,increasing,0
GECO2021,1.5C-Unif,China,Power,HydroCap,NA,Capacity,MW,2025,497434.5625,497434.5625,12269558.9609375,0,0,increasing,0
GECO2021,1.5C-Unif,China,Power,NuclearCap,NA,Capacity,MW,2025,70000,70000,12269558.9609375,0,0,increasing,0
GECO2021,1.5C-Unif,China,Power,OilCap,NA,Capacity,MW,2025,10864.693359375,10864.693359375,12269558.9609375,0,0,declining,0
GECO2021,1.5C-Unif,China,Power,RenewablesCap,NA,Capacity,MW,2025,898759.8125,898759.8125,12269558.9609375,0,0,increasing,0
GECO2021,1.5C-Unif,China,Power,CoalCap,NA,Capacity,MW,2030,1016098.4377352942,1169867.25,12269558.9609375,-0.1314412487952849,-0.04469418601039866,declining,-0.1314412487952849
GECO2021,1.5C-Unif,China,Power,GasCap,NA,Capacity,MW,2030,437629.5938611111,296104.78125,12269558.9609375,0.4779551752378571,0.041135365531984755,declining,0.4779551752378571
GECO2021,1.5C-Unif,China,Power,HydroCap,NA,Capacity,MW,2030,1037152.9375,497434.5625,12269558.9609375,1.085003768711789,0.1568736409562346,increasing,0.1568736409562346
GECO2021,1.5C-Unif,China,Power,NuclearCap,NA,Capacity,MW,2030,269350.8125,70000,12269558.9609375,2.84786875,0.05794297402688697,increasing,0.05794297402688697
GECO2021,1.5C-Unif,China,Power,OilCap,NA,Capacity,MW,2030,32752.02734375,10864.693359375,12269558.9609375,2.01453766437768,0.006361735920060226,declining,2.01453766437768
GECO2021,1.5C-Unif,China,Power,RenewablesCap,NA,Capacity,MW,2030,2836652.7852738975,898759.8125,12269558.9609375,2.1561856080140402,0.5632647330610941,increasing,0.5632647330610941
GECO2021,1.5C-Unif,China,Power,CoalCap,NA,Capacity,MW,2040,186134.63472747806,1169867.25,12269558.9609375,-0.8408925160290811,-0.2859300780433856,declining,-0.8408925160290811
GECO2021,1.5C-Unif,China,Power,GasCap,NA,Capacity,MW,2040,659865.0185546875,296104.78125,12269558.9609375,1.2284848484008986,0.10572994269667071,declining,1.2284848484008986
GECO2021,1.5C-Unif,China,Power,HydroCap,NA,Capacity,MW,2040,1109798.25,497434.5625,12269558.9609375,1.2310437063769568,0.17798860609018702,increasing,0.17798860609018702
GECO2021,1.5C-Unif,China,Power,NuclearCap,NA,Capacity,MW,2040,576222.5,70000,12269558.9609375,7.23175,0.14713778590356028,increasing,0.14713778590356028
GECO2021,1.5C-Unif,China,Power,OilCap,NA,Capacity,MW,2040,73125.8125,10864.693359375,12269558.9609375,5.730591474714811,0.018096712845101396,declining,5.730591474714811
GECO2021,1.5C-Unif,China,Power,RenewablesCap,NA,Capacity,MW,2040,5956449.134277344,898759.8125,12269558.9609375,5.627409293823252,1.4700595263829597,increasing,1.4700595263829597
GECO2021,1.5C-Unif,China,Power,CoalCap,NA,Capacity,MW,2050,56415.68783569335,1169867.25,12269558.9609375,-0.9517759918181372,-0.323633970374127,declining,-0.9517759918181372
GECO2021,1.5C-Unif,China,Power,GasCap,NA,Capacity,MW,2050,751349.2548828125,296104.78125,12269558.9609375,1.537443845759625,0.13232059794885404,declining,1.537443845759625
GECO2021,1.5C-Unif,China,Power,HydroCap,NA,Capacity,MW,2050,1123336.5,497434.5625,12269558.9609375,1.258259849002752,0.18192361121147038,increasing,0.18192361121147038
GECO2021,1.5C-Unif,China,Power,NuclearCap,NA,Capacity,MW,2050,585599.9375,70000,12269558.9609375,7.365713392857143,0.14986341621671115,increasing,0.14986341621671115
GECO2021,1.5C-Unif,China,Power,OilCap,NA,Capacity,MW,2050,73828.734375,10864.693359375,12269558.9609375,5.795289285481229,0.018301022942638898,declining,5.795289285481229
GECO2021,1.5C-Unif,China,Power,RenewablesCap,NA,Capacity,MW,2050,9071240.4697265625,898759.8125,12269558.9609375,9.093064179732183,2.3753995708290123,increasing,2.3753995708290123
GECO2021,1.5C-Unif,EFTA,Power,CoalCap,NA,Capacity,MW,2030,205.17855348112113,205.17855348112113,1096937.7360373775,0,0,declining,0
GECO2021,1.5C-Unif,EFTA,Power,GasCap,NA,Capacity,MW,2030,39256.93403819445,39256.93403819445,1096937.7360373775,0,0,declining,0
GECO2021,1.5C-Unif,EFTA,Power,HydroCap,NA,Capacity,MW,2030,122334.578125,122334.578125,1096937.7360373775,0,0,increasing,0
GECO2021,1.5C-Unif,EFTA,Power,NuclearCap,NA,Capacity,MW,2030,14512.9580078125,14512.9580078125,1096937.7360373775,0,0,increasing,0
GECO2021,1.5C-Unif,EFTA,Power,OilCap,NA,Capacity,MW,2030,1183.88427734375,1183.88427734375,1096937.7360373775,0,0,declining,0
GECO2021,1.5C-Unif,EFTA,Power,RenewablesCap,NA,Capacity,MW,2030,188152.3790106273,188152.3790106273,1096937.7360373775,0,0,increasing,0
GECO2021,1.5C-Unif,EFTA,Power,CoalCap,NA,Capacity,MW,2040,2190.2571258544904,205.17855348112113,1096937.7360373775,9.674883357416887,0.005428964216905368,declining,9.674883357416887
GECO2021,1.5C-Unif,EFTA,Power,GasCap,NA,Capacity,MW,2040,35310.822265625,39256.93403819445,1096937.7360373775,-0.10052012133016142,-0.010792167074563078,declining,-0.10052012133016142
GECO2021,1.5C-Unif,EFTA,Power,HydroCap,NA,Capacity,MW,2040,121415.984375,122334.578125,1096937.7360373775,-0.007508864329931248,-0.002512249473662103,increasing,-0.002512249473662103
GECO2021,1.5C-Unif,EFTA,Power,NuclearCap,NA,Capacity,MW,2040,20085.73828125,14512.9580078125,1096937.7360373775,0.3839865222815091,0.015240920492631165,increasing,0.015240920492631165
GECO2021,1.5C-Unif,EFTA,Power,OilCap,NA,Capacity,MW,2040,978.189880371094,1183.88427734375,1096937.7360373775,-0.17374535747207245,-5.625507908472039e-4,declining,-0.17374535747207245
GECO2021,1.5C-Unif,EFTA,Power,RenewablesCap,NA,Capacity,MW,2040,303346.3760375977,188152.3790106273,1096937.7360373775,0.6122377916915096,0.31504248575612476,increasing,0.31504248575612476
GECO2021,1.5C-Unif,EFTA,Power,CoalCap,NA,Capacity,MW,2050,3484.4756469726503,205.17855348112113,1096937.7360373775,15.982650417667866,0.008968504735750442,declining,15.982650417667866
GECO2021,1.5C-Unif,EFTA,Power,GasCap,NA,Capacity,MW,2050,38272.32470703125,39256.93403819445,1096937.7360373775,-0.025081157132781647,-0.0026927945829998763,declining,-0.025081157132781647
GECO2021,1.5C-Unif,EFTA,Power,HydroCap,NA,Capacity,MW,2050,120114.9140625,122334.578125,1096937.7360373775,-0.018144208256736488,-0.006070528862973768,increasing,-0.006070528862973768
GECO2021,1.5C-Unif,EFTA,Power,NuclearCap,NA,Capacity,MW,2050,19807.841796875,14512.9580078125,1096937.7360373775,0.3648383593621783,0.014480905201210292,increasing,0.014480905201210292
GECO2021,1.5C-Unif,EFTA,Power,OilCap,NA,Capacity,MW,2050,1014.7760009765601,1183.88427734375,1096937.7360373775,-0.1428418973065625,-4.6249191037428484e-4,declining,-0.1428418973065625
GECO2021,1.5C-Unif,EFTA,Power,RenewablesCap,NA,Capacity,MW,2050,416454.865966797,188152.3790106273,1096937.7360373775,1.2133914445125065,0.624381346695845,increasing,0.624381346695845
GECO2021,1.5C-Unif,Egypt,Power,CoalCap,NA,Capacity,MW,2025,53.4834289550781,53.4834289550781,239133.8554336093,0,0,declining,0
GECO2021,1.5C-Unif,Egypt,Power,GasCap,NA,Capacity,MW,2025,44013.55859375,44013.55859375,239133.8554336093,0,0,declining,0
GECO2021,1.5C-Unif,Egypt,Power,HydroCap,NA,Capacity,MW,2025,2984.53002929687,2984.53002929687,239133.8554336093,0,0,increasing,0
GECO2021,1.5C-Unif,Egypt,Power,HydroCap,NA,Capacity,MW,2025,2984.53002929687,2984.53002929687,239133.8554336093,0,0,increasing,0
GECO2021,1.5C-Unif,Egypt,Power,NuclearCap,NA,Capacity,MW,2025,2.6587303727865e-4,2.6587303727865e-4,239133.8554336093,0,0,increasing,0
GECO2021,1.5C-Unif,Egypt,Power,OilCap,NA,Capacity,MW,2025,4906.1083984375,4906.1083984375,239133.8554336093,0,0,declining,0
GECO2021,1.5C-Unif,Egypt,Power,RenewablesCap,NA,Capacity,MW,2025,7079.65063476562,7079.65063476562,239133.8554336093,0,0,increasing,0
GECO2021,1.5C-Unif,Egypt,Power,CoalCap,NA,Capacity,MW,2030,109.28213379264328,53.4834289550781,239133.8554336093,1.043289593201508,8.996618868846311e-4,declining,1.043289593201508
GECO2021,1.5C-Unif,Egypt,Power,GasCap,NA,Capacity,MW,2030,43354.35167361111,44013.55859375,239133.8554336093,-0.014977360186288053,-0.010628621996621897,declining,-0.014977360186288053
GECO2021,1.5C-Unif,Egypt,Power,HydroCap,NA,Capacity,MW,2030,6245.41650390624,2984.53002929687,239133.8554336093,1.0925963024662906,0.05257640454565885,increasing,0.05257640454565885
GECO2021,1.5C-Unif,Egypt,Power,NuclearCap,NA,Capacity,MW,2030,2.64472735580057e-4,2.6587303727865e-4,239133.8554336093,-0.00526680596470342,-2.2577550357688774e-11,increasing,-2.2577550357688774e-11
GECO2021,1.5C-Unif,Egypt,Power,OilCap,NA,Capacity,MW,2030,5121.7177734375,4906.1083984375,239133.8554336093,0.04394712825111394,0.003476344795227693,declining,0.04394712825111394
GECO2021,1.5C-Unif,Egypt,Power,RenewablesCap,NA,Capacity,MW,2030,57405.31731991016,7079.65063476562,239133.8554336093,7.10849578339548,0.8114181929578245,increasing,0.8114181929578245
GECO2021,1.5C-Unif,Egypt,Power,CoalCap,NA,Capacity,MW,2040,656.5380859375001,53.4834289550781,239133.8554336093,11.275542140144768,0.009723259566234837,declining,11.275542140144768
GECO2021,1.5C-Unif,Egypt,Power,GasCap,NA,Capacity,MW,2040,52578.784912109375,44013.55859375,239133.8554336093,0.19460426723086308,0.13810011708338688,declining,0.19460426723086308
GECO2021,1.5C-Unif,Egypt,Power,HydroCap,NA,Capacity,MW,2040,6814.626953125,2984.53002929687,239133.8554336093,1.2833165980006804,0.061753982202153855,increasing,0.061753982202153855
GECO2021,1.5C-Unif,Egypt,Power,NuclearCap,NA,Capacity,MW,2040,2.6171372155658895e-4,2.6587303727865e-4,239133.8554336093,-0.015643992202571,-6.706209116415143e-11,increasing,-6.706209116415143e-11
GECO2021,1.5C-Unif,Egypt,Power,OilCap,NA,Capacity,MW,2040,4374.236328125,4906.1083984375,239133.8554336093,-0.10841017505481348,-0.008575558012530007,declining,-0.10841017505481348
GECO2021,1.5C-Unif,Egypt,Power,RenewablesCap,NA,Capacity,MW,2040,229975.72804028817,7079.65063476562,239133.8554336093,31.484050400871478,3.5938308274645165,increasing,3.5938308274645165
GECO2021,1.5C-Unif,Egypt,Power,CoalCap,NA,Capacity,MW,2050,1727.693817138667,53.4834289550781,239133.8554336093,31.303347988211357,0.026993875238858028,declining,31.303347988211357
GECO2021,1.5C-Unif,Egypt,Power,GasCap,NA,Capacity,MW,2050,67797.793212890625,44013.55859375,239133.8554336093,0.5403842674633909,0.38348147072326433,declining,0.5403842674633909
GECO2021,1.5C-Unif,Egypt,Power,HydroCap,NA,Capacity,MW,2050,7032.9697265625,2984.53002929687,239133.8554336093,1.3564747740934635,0.06527439852920379,increasing,0.06527439852920379
GECO2021,1.5C-Unif,Egypt,Power,NuclearCap,NA,Capacity,MW,2050,2.59009277215227e-4,2.6587303727865e-4,239133.8554336093,-0.025815931294414847,-1.106667860438459e-10,increasing,-1.106667860438459e-10
GECO2021,1.5C-Unif,Egypt,Power,OilCap,NA,Capacity,MW,2050,3724.22973632812,4906.1083984375,239133.8554336093,-0.24089941887256003,-0.01905583992168528,declining,-0.24089941887256003
GECO2021,1.5C-Unif,Egypt,Power,RenewablesCap,NA,Capacity,MW,2050,426772.61961403757,7079.65063476562,239133.8554336093,59.28159320720017,6.76685542224103,increasing,6.76685542224103
GECO2021,1.5C-Unif,EU,Power,CoalCap,NA,Capacity,MW,2025,91543.9765625,91543.9765625,4700311.234375,0,0,declining,0
GECO2021,1.5C-Unif,EU,Power,GasCap,NA,Capacity,MW,2025,197722.65625,197722.65625,4700311.234375,0,0,declining,0
GECO2021,1.5C-Unif,EU,Power,HydroCap,NA,Capacity,MW,2025,170556.53125,170556.53125,4700311.234375,0,0,increasing,0
GECO2021,1.5C-Unif,EU,Power,HydroCap,NA,Capacity,MW,2025,170556.53125,170556.53125,4700311.234375,0,0,increasing,0
GECO2021,1.5C-Unif,EU,Power,NuclearCap,NA,Capacity,MW,2025,92300.1015625,92300.1015625,4700311.234375,0,0,increasing,0
GECO2021,1.5C-Unif,EU,Power,OilCap,NA,Capacity,MW,2025,32484.56640625,32484.56640625,4700311.234375,0,0,declining,0
GECO2021,1.5C-Unif,EU,Power,RenewablesCap,NA,Capacity,MW,2025,547830.84375,547830.84375,4700311.234375,0,0,increasing,0
GECO2021,1.5C-Unif,EU,Power,CoalCap,NA,Capacity,MW,2030,48892.98291544105,91543.9765625,4700311.234375,-0.4659071546661484,-0.03273303955141567,declining,-0.4659071546661484
GECO2021,1.5C-Unif,EU,Power,GasCap,NA,Capacity,MW,2030,200470.56550000003,197722.65625,4700311.234375,0.013897796550566147,0.0021089173890830146,declining,0.013897796550566147
GECO2021,1.5C-Unif,EU,Power,HydroCap,NA,Capacity,MW,2030,345622.90625,170556.53125,4700311.234375,1.0264419293529694,0.13435688332182893,increasing,0.13435688332182893
GECO2021,1.5C-Unif,EU,Power,NuclearCap,NA,Capacity,MW,2030,91589.7578125,92300.1015625,4700311.234375,-0.00769602349266104,-5.451622125444731e-4,increasing,-5.451622125444731e-4
GECO2021,1.5C-Unif,EU,Power,OilCap,NA,Capacity,MW,2030,33441.62890625,32484.56640625,4700311.234375,0.029462067864198492,7.345096089651592e-4,declining,0.029462067864198492
GECO2021,1.5C-Unif,EU,Power,RenewablesCap,NA,Capacity,MW,2030,1192168.218002573,547830.84375,4700311.234375,1.1761611847955995,0.4945047923243202,increasing,0.4945047923243202
GECO2021,1.5C-Unif,EU,Power,CoalCap,NA,Capacity,MW,2040,23157.76937866211,91543.9765625,4700311.234375,-0.74703120567576,-0.05248385167866375,declining,-0.74703120567576
GECO2021,1.5C-Unif,EU,Power,GasCap,NA,Capacity,MW,2040,193658.3515625,197722.65625,4700311.234375,-0.020555584092301005,-0.003119201563879985,declining,-0.020555584092301005
GECO2021,1.5C-Unif,EU,Power,HydroCap,NA,Capacity,MW,2040,344761.625,170556.53125,4700311.234375,1.0213921007495865,0.13369588223345016,increasing,0.13369588223345016
GECO2021,1.5C-Unif,EU,Power,NuclearCap,NA,Capacity,MW,2040,103537.328125,92300.1015625,4700311.234375,0.12174663269347365,0.008624150343655481,increasing,0.008624150343655481
GECO2021,1.5C-Unif,EU,Power,OilCap,NA,Capacity,MW,2040,31713.28125,32484.56640625,4700311.234375,-0.023743126092691372,-5.919324584526289e-4,declining,-0.023743126092691372
GECO2021,1.5C-Unif,EU,Power,RenewablesCap,NA,Capacity,MW,2040,1822551.6240234377,547830.84375,4700311.234375,2.326851061447629,0.9783004368663544,increasing,0.9783004368663544
GECO2021,1.5C-Unif,EU,Power,CoalCap,NA,Capacity,MW,2050,29433.93176269531,91543.9765625,4700311.234375,-0.6784722177477202,-0.047667132207889304,declining,-0.6784722177477202
GECO2021,1.5C-Unif,EU,Power,GasCap,NA,Capacity,MW,2050,183399.08984375,197722.65625,4700311.234375,-0.07244271687377758,-0.010992800532923584,declining,-0.07244271687377758
GECO2021,1.5C-Unif,EU,Power,HydroCap,NA,Capacity,MW,2050,340323.25,170556.53125,4700311.234375,0.9953692040157507,0.13028959572061455,increasing,0.13028959572061455
GECO2021,1.5C-Unif,EU,Power,NuclearCap,NA,Capacity,MW,2050,66968.8203125,92300.1015625,4700311.234375,-0.2744447819794348,-0.01944080923191951,increasing,-0.01944080923191951
GECO2021,1.5C-Unif,EU,Power,OilCap,NA,Capacity,MW,2050,28251.671875,32484.56640625,4700311.234375,-0.13030478776640206,-0.0032485879521339496,declining,-0.13030478776640206
GECO2021,1.5C-Unif,EU,Power,RenewablesCap,NA,Capacity,MW,2050,2409391.3261718755,547830.84375,4700311.234375,3.3980570894460076,1.4286779202075985,increasing,1.4286779202075985
GECO2021,1.5C-Unif,Global,Automotive,Electric,NA,Sales,k*veh,2026,14069.2937060451,14069.2937060451,545773.4337976488,0,0,increasing,0
GECO2021,1.5C-Unif,Global,Automotive,FuelCell,NA,Sales,k*veh,2026,4.54382695579963,4.54382695579963,545773.4337976488,0,0,increasing,0
GECO2021,1.5C-Unif,Global,Automotive,Hybrid,NA,Sales,k*veh,2026,13316.3441582977,13316.3441582977,545773.4337976488,0,0,increasing,0
GECO2021,1.5C-Unif,Global,Automotive,ICE,NA,Sales,k*veh,2026,154534.296241251,154534.296241251,545773.4337976488,0,0,declining,0
GECO2021,1.5C-Unif,Global,Automotive,Electric,NA,Sales,k*veh,2031,85136.7416031322,14069.2937060451,545773.4337976488,5.051244887051568,0.3906425825964778,increasing,0.3906425825964778
